FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH*,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID
,S4A01593_20160506_225407.wav,0,268.56,1.056,1219,2262,2906,5/6/2016,58:35.6,22,5/6/2016,58:35.6,10,VIRA call,0.336108,non focal,0.336108,VIRA grunt,0.336108,1,VIRA call
,S4A01593_20160506_225407.wav,0,897.157,0.501,1406,2561,3000,5/6/2016,09:04.2,23,5/6/2016,09:04.2,11,VIRA call,0.351871,non focal,0.351871,CLRA kek,0.351871,1,VIRA call
,S4A01593_20160506_225407.wav,1,852.304,0.117,2344,2604,2813,5/6/2016,08:19.3,23,5/6/2016,08:19.3,11,VIRA call,0.361387,non focal,0.361387,VIRA grunt,0.361387,1,VIRA call
,S4A01593_20160506_225407.wav,0,841.995,1.301,2250,2458,2719,5/6/2016,08:09.0,23,5/6/2016,08:09.0,11,VIRA call,0.366115,non focal,0.366115,SORA,0.366115,1,VIRA call
,S4A01593_20160506_225407.wav,0,744.859,0.101,2250,2448,2625,5/6/2016,06:31.9,23,5/6/2016,06:31.9,11,VIRA call,0.366195,non focal,0.366195,VIRA grunt,0.366195,1,VIRA call
,S4A01593_20160506_225407.wav,0,385.072,0.112,2250,2426,2813,5/6/2016,00:32.1,23,5/6/2016,00:32.1,11,VIRA call,0.371479,non focal,0.371479,SESP,0.371479,1,VIRA call
,S4A01593_20160506_225407.wav,1,308.037,0.107,2250,2438,2625,5/6/2016,59:15.0,22,5/6/2016,59:15.0,10,VIRA call,0.373577,non focal,0.373577,focal mix,0.373577,1,VIRA call
,S4A01593_20160506_225407.wav,1,592.357,0.123,2156,2438,2719,5/6/2016,03:59.4,23,5/6/2016,03:59.4,11,VIRA call,0.380986,non focal,0.380986,SORA,0.380986,1,VIRA call
,S4A01593_20160506_225407.wav,0,862.491,0.507,2250,2645,2906,5/6/2016,08:29.5,23,5/6/2016,08:29.5,11,VIRA call,0.382092,non focal,0.382092,SORA,0.382092,1,VIRA call
,S4A01593_20160506_225407.wav,1,369.429,0.112,2156,2401,2625,5/6/2016,00:16.4,23,5/6/2016,00:16.4,11,VIRA call,0.388912,non focal,0.388912,SORA,0.388912,1,VIRA call
,S4A01593_20160506_225407.wav,1,852.789,0.112,2344,2475,2625,5/6/2016,08:19.8,23,5/6/2016,08:19.8,11,VIRA call,0.408466,non focal,0.408466,SORA,0.408466,1,VIRA call
,S4A01593_20160506_225407.wav,0,346.763,0.917,2250,2408,2813,5/6/2016,59:53.8,22,5/6/2016,59:53.8,10,VIRA call,0.40854,non focal,0.40854,VIRA grunt,0.40854,1,VIRA call
,S4A01593_20160506_225407.wav,0,592.357,0.123,2250,2455,2813,5/6/2016,03:59.4,23,5/6/2016,03:59.4,11,VIRA call,0.411436,non focal,0.411436,SORA,0.411436,1,VIRA call
,S4A01593_20160506_225407.wav,0,444.048,1.056,1781,2554,5906,5/6/2016,01:31.1,23,5/6/2016,01:31.1,11,VIRA call,0.414073,non focal,0.414073,SORA,0.414073,1,VIRA call
,S4A01593_20160506_225407.wav,1,517.403,0.517,2250,2453,2813,5/6/2016,02:44.4,23,5/6/2016,02:44.4,11,VIRA call,0.417332,non focal,0.417332,SORA,0.417332,1,VIRA call
,S4A01593_20160506_225407.wav,0,559.296,1.376,2156,2441,2813,5/6/2016,03:26.3,23,5/6/2016,03:26.3,11,VIRA call,0.419598,non focal,0.419598,VIRA grunt,0.419598,1,VIRA call
,S4A01593_20160506_225407.wav,0,543.344,1.211,2250,2568,3281,5/6/2016,03:10.3,23,5/6/2016,03:10.3,11,VIRA call,0.42477,non focal,0.42477,CLRA kek,0.42477,1,VIRA call
,S4A01593_20160506_225407.wav,1,269.035,0.581,2156,2375,2625,5/6/2016,58:36.0,22,5/6/2016,58:36.0,10,VIRA call,0.43202,non focal,0.43202,VIRA grunt,0.43202,1,VIRA call
,S4A01593_20160506_225407.wav,1,347.12,0.56,2250,2429,2625,5/6/2016,59:54.1,22,5/6/2016,59:54.1,10,VIRA call,0.433052,non focal,0.433052,VIRA grunt,0.433052,1,VIRA call
,S4A01593_20160506_225407.wav,0,380.331,0.112,2250,2438,2625,5/6/2016,00:27.3,23,5/6/2016,00:27.3,11,VIRA call,0.436799,non focal,0.436799,VIRA grunt,0.436799,1,VIRA call
,S4A01593_20160506_225407.wav,1,763.915,0.112,2250,2466,2625,5/6/2016,06:50.9,23,5/6/2016,06:50.9,11,VIRA call,0.446858,non focal,0.446858,SORA,0.446858,1,VIRA call
,S4A01593_20160506_225407.wav,0,15.045,0.608,2250,2455,2906,5/6/2016,54:22.1,22,5/6/2016,54:22.0,10,VIRA call,0.452403,non focal,0.452403,SESP,0.452403,1,VIRA call
,S4A01593_20160506_225407.wav,1,430.197,0.101,2344,2461,2625,5/6/2016,01:17.2,23,5/6/2016,01:17.2,11,VIRA call,0.453633,non focal,0.453633,SESP,0.453633,1,VIRA call
,S4A01593_20160506_225407.wav,1,744.859,0.107,2250,2448,2625,5/6/2016,06:31.9,23,5/6/2016,06:31.9,11,VIRA call,0.462152,non focal,0.462152,SORA,0.462152,1,VIRA call
,S4A01593_20160506_225407.wav,0,994.555,0.107,2438,2644,3000,5/6/2016,10:41.6,23,5/6/2016,10:41.6,11,VIRA call,0.464917,non focal,0.464917,CLRA kek,0.464917,1,VIRA call
,S4A01593_20160506_225407.wav,1,395.835,0.117,2156,2333,2719,5/6/2016,00:42.8,23,5/6/2016,00:42.8,11,VIRA call,0.475934,non focal,0.475934,VIRA grunt,0.475934,1,VIRA call
,S4A01593_20160506_225407.wav,1,349.712,0.112,2250,2428,2625,5/6/2016,59:56.7,22,5/6/2016,59:56.7,10,VIRA call,0.476395,non focal,0.476395,SORA,0.476395,1,VIRA call
,S4A01593_20160506_225407.wav,0,855.717,0.843,1313,2320,2813,5/6/2016,08:22.7,23,5/6/2016,08:22.7,11,VIRA call,0.486136,non focal,0.486136,SESP,0.486136,1,VIRA call
,S4A01593_20160506_225407.wav,1,15.541,0.112,2250,2438,2719,5/6/2016,54:22.5,22,5/6/2016,54:22.5,10,VIRA call,0.491164,non focal,0.491164,SORA,0.491164,1,VIRA call
,S4A01593_20160506_225407.wav,1,296.139,0.533,2156,2432,2625,5/6/2016,59:03.1,22,5/6/2016,59:03.1,10,VIRA call,0.491255,non focal,0.491255,SORA,0.491255,1,VIRA call
,S4A01593_20160506_225407.wav,1,275.045,0.117,2250,2447,2719,5/6/2016,58:42.1,22,5/6/2016,58:42.0,10,VIRA call,0.491476,non focal,0.491476,SESP,0.491476,1,VIRA call
,S4A01593_20160506_225407.wav,1,953.6,0.784,1500,2399,2719,5/6/2016,10:00.6,23,5/6/2016,10:00.6,11,VIRA call,0.50247,non focal,0.50247,VIRA grunt,0.50247,1,VIRA call
,S4A01593_20160506_225407.wav,1,469.323,0.117,2250,2438,2719,5/6/2016,01:56.3,23,5/6/2016,01:56.3,11,VIRA call,0.512866,non focal,0.512866,SESP,0.512866,1,VIRA call
,S4A01593_20160506_225407.wav,0,269.995,0.117,2156,2500,3188,5/6/2016,58:37.0,22,5/6/2016,58:37.0,10,VIRA call,0.516029,non focal,0.516029,SESP,0.516029,1,VIRA call
,S4A01593_20160506_225407.wav,1,833.648,0.128,2250,2616,3000,5/6/2016,08:00.7,23,5/6/2016,08:00.7,11,VIRA call,0.533911,non focal,0.533911,SORA,0.533911,1,VIRA call
,S4A01593_20160506_225407.wav,1,386.016,0.112,2156,2419,2625,5/6/2016,00:33.0,23,5/6/2016,00:33.0,11,VIRA call,0.549122,non focal,0.549122,SORA,0.549122,1,VIRA call
,S4A01593_20160506_225407.wav,0,308.032,0.464,1125,2094,2813,5/6/2016,59:15.0,22,5/6/2016,59:15.0,10,VIRA call,0.569274,non focal,0.569274,SESP,0.569274,1,VIRA call
,S4A01593_20160506_225407.wav,0,492.48,0.549,1219,2395,2813,5/6/2016,02:19.5,23,5/6/2016,02:19.5,11,VIRA call,0.588932,non focal,0.588932,SORA,0.588932,1,VIRA call
,S4A01593_20160506_225407.wav,0,575.931,0.107,2250,2438,2531,5/6/2016,03:42.9,23,5/6/2016,03:42.9,11,VIRA call,0.599913,non focal,0.599913,SORA,0.599913,1,VIRA call
,S4A01593_20160506_225407.wav,0,833.307,0.459,2250,2484,2813,5/6/2016,08:00.3,23,5/6/2016,08:00.3,11,VIRA call,0.604846,non focal,0.604846,VIRA grunt,0.604846,1,VIRA call
,S4A01593_20160506_225407.wav,0,370.976,0.139,2063,2409,3094,5/6/2016,00:18.0,23,5/6/2016,00:18.0,11,VIRA call,0.614894,non focal,0.614894,VIRA grunt,0.614894,1,VIRA call
,S4A01593_20160506_225407.wav,1,287.109,0.107,2250,2391,2531,5/6/2016,58:54.1,22,5/6/2016,58:54.1,10,VIRA call,0.622518,non focal,0.622518,SORA,0.622518,1,VIRA call
,S4A01593_20160506_225407.wav,1,269.995,0.117,2156,2459,3094,5/6/2016,58:37.0,22,5/6/2016,58:37.0,10,VIRA call,0.636637,non focal,0.636637,VIRA grunt,0.636637,1,VIRA call
,S4A01593_20160506_225407.wav,0,680.016,0.112,1313,2344,2813,5/6/2016,05:27.0,23,5/6/2016,05:27.0,11,VIRA call,0.672229,non focal,0.672229,SORA,0.672229,1,VIRA call
,S4A01593_20160506_225407.wav,0,332.837,0.112,2250,2448,2625,5/6/2016,59:39.8,22,5/6/2016,59:39.8,10,VIRA call,0.6747,non focal,0.6747,VIRA grunt,0.6747,1,VIRA call
,S4A01593_20160506_225407.wav,0,385.536,0.112,2250,2448,2719,5/6/2016,00:32.5,23,5/6/2016,00:32.5,11,VIRA call,0.682022,non focal,0.682022,VIRA grunt,0.682022,1,VIRA call
,S4A01593_20160506_225407.wav,1,326.827,0.661,1031,2287,2719,5/6/2016,59:33.8,22,5/6/2016,59:33.8,10,VIRA call,0.684079,non focal,0.684079,SORA,0.684079,1,VIRA call
,S4A01593_20160506_225407.wav,0,364.763,0.117,2250,2406,2813,5/6/2016,00:11.8,23,5/6/2016,00:11.8,11,VIRA call,0.696752,non focal,0.696752,VIRA grunt,0.696752,1,VIRA call
,S4A01593_20160506_225407.wav,0,576.4,0.112,2344,2651,2906,5/6/2016,03:43.4,23,5/6/2016,03:43.4,11,VIRA call,0.724698,CLRA kek,0.724698,non focal,0.724698,1,VIRA call
,S4A01593_20160506_225407.wav,1,742.933,0.117,2250,2606,2906,5/6/2016,06:29.9,23,5/6/2016,06:29.9,11,VIRA call,0.733955,non focal,0.733955,VIRA grunt,0.733955,1,VIRA call
,S4A01593_20160506_225407.wav,0,395.835,0.117,2156,2333,2531,5/6/2016,00:42.8,23,5/6/2016,00:42.8,11,VIRA call,0.799186,non focal,0.799186,VIRA grunt,0.799186,1,VIRA call
,S4A01593_20160506_225407.wav,0,326.827,0.667,1031,2077,2906,5/6/2016,59:33.8,22,5/6/2016,59:33.8,10,VIRA call,0.835578,non focal,0.835578,VIRA grunt,0.835578,1,VIRA call
,S4A01593_20160506_225407.wav,0,902.981,0.112,1406,2398,2906,5/6/2016,09:10.0,23,5/6/2016,09:10.0,11,VIRA call,0.846485,CLRA kek,0.846485,non focal,0.846485,1,VIRA call
,S4A01593_20160506_225407.wav,0,27.803,0.683,1125,1366,1688,5/6/2016,54:34.8,22,5/6/2016,54:34.8,10,VIRA call,0.862492,non focal,0.862492,VIRA grunt,0.862492,1,VIRA call
,S4A01593_20160506_225407.wav,0,3506.048,0.096,1969,2395,2719,5/6/2016,52:33.1,23,5/6/2016,52:33.1,11,VIRA call,0.876096,non focal,0.876096,VIRA grunt,0.876096,1,non focal
,S4A01593_20160506_225407.wav,1,374.517,0.128,2063,2375,2719,5/6/2016,00:21.5,23,5/6/2016,00:21.5,11,VIRA call,0.889138,non focal,0.889138,VIRA grunt,0.889138,1,VIRA call
,S4A01593_20160506_195404.wav,0,2866.091,0.565,2063,2461,2906,5/6/2016,41:50.1,20,5/6/2016,41:50.1,8,VIRA call,0.245776,non focal,0.245776,SESP,0.245776,1,VIRA call
,S4A01593_20160506_195404.wav,0,2633.813,0.789,2250,2555,2906,5/6/2016,37:57.8,20,5/6/2016,37:57.8,8,VIRA call,0.266727,non focal,0.266727,SESP,0.266727,1,non focal
,S4A01593_20160506_195404.wav,1,2633.749,0.853,2250,2576,2906,5/6/2016,37:57.8,20,5/6/2016,37:57.8,8,VIRA call,0.279605,non focal,0.279605,SESP,0.279605,1,non focal
,S4A01593_20160506_195404.wav,0,1692.443,0.379,2156,2513,2906,5/6/2016,22:16.4,20,5/6/2016,22:16.4,8,VIRA call,0.293308,non focal,0.293308,SESP,0.293308,1,non focal
,S4A01593_20160506_195404.wav,1,2921.136,0.139,2250,2447,2813,5/6/2016,42:45.1,20,5/6/2016,42:45.1,8,VIRA call,0.339045,non focal,0.339045,SORA,0.339045,1,VIRA call
,S4A01593_20160506_195404.wav,1,2129.307,0.363,2156,2477,2719,5/6/2016,29:33.3,20,5/6/2016,29:33.3,8,VIRA call,0.347272,non focal,0.347272,SORA,0.347272,1,non focal
,S4A01593_20160506_195404.wav,0,2343.147,1.019,2250,2600,3188,5/6/2016,33:07.2,20,5/6/2016,33:07.2,8,VIRA call,0.376654,non focal,0.376654,CLRA kek,0.376654,1,VIRA call
,S4A01593_20160506_195404.wav,0,2921.136,0.139,2250,2552,3000,5/6/2016,42:45.1,20,5/6/2016,42:45.1,8,VIRA call,0.381384,non focal,0.381384,SORA,0.381384,1,VIRA call
,S4A01593_20160506_195404.wav,1,1692.197,0.624,2250,2528,2906,5/6/2016,22:16.2,20,5/6/2016,22:16.2,8,VIRA call,0.441183,non focal,0.441183,SORA,0.441183,1,non focal
,S4A01593_20160506_195404.wav,1,2865.595,1.061,2156,2504,5063,5/6/2016,41:49.6,20,5/6/2016,41:49.6,8,VIRA call,0.574151,non focal,0.574151,SESP,0.574151,1,VIRA call
,S4A01593_20160506_195404.wav,0,2865.589,0.149,2156,2416,2906,5/6/2016,41:49.6,20,5/6/2016,41:49.6,8,VIRA call,0.605305,non focal,0.605305,VIRA grunt,0.605305,1,VIRA call
,S4A01593_20160506_195404.wav,0,2103.152,0.779,2156,3709,4500,5/6/2016,29:07.2,20,5/6/2016,29:07.2,8,VIRA call,0.747753,SORA,0.747753,non focal,0.747753,1,VIRA call
,S4A01559_20160506_205405.wav,1,3050.203,2.112,750,1367,3094,5/6/2016,44:55.2,21,5/6/2016,44:55.2,9,VIRA call,0.212924,non focal,0.212924,focal mix,0.212924,1,VIRA call
,S4A01559_20160506_205405.wav,1,1889.979,0.283,1594,2377,2906,5/6/2016,25:35.0,21,5/6/2016,25:35.0,9,VIRA call,0.231885,non focal,0.231885,SESP,0.231885,1,VIRA call
,S4A01559_20160506_205405.wav,1,2203.909,0.128,2156,2826,3188,5/6/2016,30:48.9,21,5/6/2016,30:48.9,9,VIRA call,0.246239,VIRA grunt,0.246239,non focal,0.246239,1,VIRA call
,S4A01559_20160506_205405.wav,1,2579.136,0.128,2156,2531,3188,5/6/2016,37:04.1,21,5/6/2016,37:04.1,9,VIRA call,0.265687,non focal,0.265687,VIRA grunt,0.265687,1,VIRA call
,S4A01559_20160506_205405.wav,0,3457.957,0.117,2344,2563,3000,5/6/2016,51:43.0,21,5/6/2016,51:43.0,9,VIRA call,0.265921,non focal,0.265921,CLRA kek,0.265921,1,VIRA call
,S4A01559_20160506_205405.wav,0,2127.829,0.219,2344,2813,4125,5/6/2016,29:32.8,21,5/6/2016,29:32.8,9,VIRA call,0.266231,non focal,0.266231,CLRA kek,0.266231,1,VIRA call
,S4A01559_20160506_205405.wav,1,2110.411,0.144,2250,2503,3000,5/6/2016,29:15.4,21,5/6/2016,29:15.4,9,VIRA call,0.266943,non focal,0.266943,SESP,0.266943,1,VIRA call
,S4A01559_20160506_205405.wav,0,2858.667,0.117,2250,2550,3094,5/6/2016,41:43.7,21,5/6/2016,41:43.7,9,VIRA call,0.275651,non focal,0.275651,CLRA kek,0.275651,1,VIRA call
,S4A01559_20160506_205405.wav,1,2870.699,0.123,2250,2531,3094,5/6/2016,41:55.7,21,5/6/2016,41:55.7,9,VIRA call,0.27943,VIRA grunt,0.27943,non focal,0.27943,1,VIRA call
,S4A01559_20160506_205405.wav,0,3432.203,0.123,2250,2531,3000,5/6/2016,51:17.2,21,5/6/2016,51:17.2,9,VIRA call,0.280905,non focal,0.280905,CLRA kek,0.280905,1,VIRA call
,S4A01559_20160506_205405.wav,1,2385.403,0.155,2250,2523,3094,5/6/2016,33:50.4,21,5/6/2016,33:50.4,9,VIRA call,0.283369,non focal,0.283369,SESP,0.283369,1,VIRA call
,S4A01559_20160506_205405.wav,1,2554.389,0.128,2344,2608,3000,5/6/2016,36:39.4,21,5/6/2016,36:39.4,9,VIRA call,0.298253,non focal,0.298253,CLRA kek,0.298253,1,VIRA call
,S4A01559_20160506_205405.wav,1,3457.963,0.112,2344,2588,2813,5/6/2016,51:43.0,21,5/6/2016,51:43.0,9,VIRA call,0.306639,non focal,0.306639,CLRA kek,0.306639,1,VIRA call
,S4A01559_20160506_205405.wav,1,3016.624,0.128,2156,2484,3000,5/6/2016,44:21.6,21,5/6/2016,44:21.6,9,VIRA call,0.309557,non focal,0.309557,SESP,0.309557,1,VIRA call
,S4A01559_20160506_205405.wav,1,3005.504,0.123,2250,2523,3188,5/6/2016,44:10.5,21,5/6/2016,44:10.5,9,VIRA call,0.31106,non focal,0.31106,CLRA kek,0.31106,1,VIRA call
,S4A01559_20160506_205405.wav,1,3457.435,0.112,2344,2559,2813,5/6/2016,51:42.4,21,5/6/2016,51:42.4,9,VIRA call,0.313556,non focal,0.313556,SESP,0.313556,1,VIRA call
,S4A01559_20160506_205405.wav,1,2498.357,0.165,2156,2648,3094,5/6/2016,35:43.4,21,5/6/2016,35:43.4,9,VIRA call,0.31625,non focal,0.31625,CLRA kek,0.31625,1,VIRA call
,S4A01559_20160506_205405.wav,0,2858.064,0.133,2250,2522,3094,5/6/2016,41:43.1,21,5/6/2016,41:43.1,9,VIRA call,0.319756,non focal,0.319756,CLRA kek,0.319756,1,VIRA call
,S4A01559_20160506_205405.wav,0,2448.987,0.117,2063,2508,3000,5/6/2016,34:54.0,21,5/6/2016,34:54.0,9,VIRA call,0.323586,non focal,0.323586,CLRA kek,0.323586,1,VIRA call
,S4A01559_20160506_205405.wav,0,2653.264,0.123,2250,2586,3094,5/6/2016,38:18.3,21,5/6/2016,38:18.3,9,VIRA call,0.32599,non focal,0.32599,CLRA kek,0.32599,1,VIRA call
,S4A01559_20160506_205405.wav,1,2448.987,0.117,2063,2508,3094,5/6/2016,34:54.0,21,5/6/2016,34:54.0,9,VIRA call,0.327629,non focal,0.327629,CLRA kek,0.327629,1,VIRA call
,S4A01559_20160506_205405.wav,0,2498.357,0.16,2250,2648,3094,5/6/2016,35:43.4,21,5/6/2016,35:43.4,9,VIRA call,0.336134,non focal,0.336134,CLRA kek,0.336134,1,VIRA call
,S4A01559_20160506_205405.wav,1,2712.133,0.123,2250,2531,3000,5/6/2016,39:17.1,21,5/6/2016,39:17.1,9,VIRA call,0.340285,non focal,0.340285,CLRA kek,0.340285,1,VIRA call
,S4A01559_20160506_205405.wav,0,3017.152,0.117,2250,2508,2906,5/6/2016,44:22.2,21,5/6/2016,44:22.2,9,VIRA call,0.349807,non focal,0.349807,CLRA kek,0.349807,1,VIRA call
,S4A01559_20160506_205405.wav,1,2653.259,0.128,2250,2586,3094,5/6/2016,38:18.3,21,5/6/2016,38:18.3,9,VIRA call,0.351021,non focal,0.351021,CLRA kek,0.351021,1,VIRA call
,S4A01559_20160506_205405.wav,1,3228.816,0.128,2063,2516,3000,5/6/2016,47:53.8,21,5/6/2016,47:53.8,9,VIRA call,0.356459,non focal,0.356459,SESP,0.356459,1,VIRA call
,S4A01559_20160506_205405.wav,1,2578.645,0.123,2250,2520,3094,5/6/2016,37:03.7,21,5/6/2016,37:03.6,9,VIRA call,0.356533,non focal,0.356533,CLRA kek,0.356533,1,VIRA call
,S4A01559_20160506_205405.wav,0,2579.136,0.128,2250,2552,3094,5/6/2016,37:04.1,21,5/6/2016,37:04.1,9,VIRA call,0.361281,non focal,0.361281,VIRA grunt,0.361281,1,VIRA call
,S4A01559_20160506_205405.wav,1,2858.667,0.117,2250,2550,3094,5/6/2016,41:43.7,21,5/6/2016,41:43.7,9,VIRA call,0.361461,non focal,0.361461,CLRA kek,0.361461,1,VIRA call
,S4A01559_20160506_205405.wav,1,3017.147,0.128,2156,2508,2813,5/6/2016,44:22.2,21,5/6/2016,44:22.2,9,VIRA call,0.361956,non focal,0.361956,CLRA kek,0.361956,1,VIRA call
,S4A01559_20160506_205405.wav,1,2385.952,0.123,2156,2508,3094,5/6/2016,33:51.0,21,5/6/2016,33:51.0,9,VIRA call,0.368899,non focal,0.368899,CLRA kek,0.368899,1,VIRA call
,S4A01559_20160506_205405.wav,1,2858.064,0.133,2250,2516,3094,5/6/2016,41:43.1,21,5/6/2016,41:43.1,9,VIRA call,0.37283,non focal,0.37283,CLRA kek,0.37283,1,VIRA call
,S4A01559_20160506_205405.wav,0,3016.624,0.123,2156,2516,3000,5/6/2016,44:21.6,21,5/6/2016,44:21.6,9,VIRA call,0.373652,non focal,0.373652,VIRA grunt,0.373652,1,VIRA call
,S4A01559_20160506_205405.wav,0,3206.741,0.117,2344,2641,3000,5/6/2016,47:31.7,21,5/6/2016,47:31.7,9,VIRA call,0.378263,non focal,0.378263,CLRA kek,0.378263,1,VIRA call
,S4A01559_20160506_205405.wav,0,2385.952,0.128,2250,2521,3094,5/6/2016,33:51.0,21,5/6/2016,33:51.0,9,VIRA call,0.38421,non focal,0.38421,CLRA kek,0.38421,1,VIRA call
,S4A01559_20160506_205405.wav,1,2110.949,0.123,2250,2506,3000,5/6/2016,29:16.0,21,5/6/2016,29:16.0,9,VIRA call,0.388174,non focal,0.388174,CLRA kek,0.388174,1,VIRA call
,S4A01559_20160506_205405.wav,1,2939.707,0.123,2250,2495,3000,5/6/2016,43:04.7,21,5/6/2016,43:04.7,9,VIRA call,0.396374,non focal,0.396374,CLRA kek,0.396374,1,VIRA call
,S4A01559_20160506_205405.wav,0,2975.248,0.117,2250,2566,3094,5/6/2016,43:40.3,21,5/6/2016,43:40.3,9,VIRA call,0.399922,non focal,0.399922,CLRA kek,0.399922,1,VIRA call
,S4A01559_20160506_205405.wav,0,2882.779,0.112,2344,2813,3094,5/6/2016,42:07.8,21,5/6/2016,42:07.8,9,VIRA call,0.408348,non focal,0.408348,CLRA kek,0.408348,1,VIRA call
,S4A01559_20160506_205405.wav,0,2711.632,0.139,2250,2523,3094,5/6/2016,39:16.6,21,5/6/2016,39:16.6,9,VIRA call,0.408364,non focal,0.408364,CLRA kek,0.408364,1,VIRA call
,S4A01559_20160506_205405.wav,1,2484.533,0.155,2156,2711,3094,5/6/2016,35:29.5,21,5/6/2016,35:29.5,9,VIRA call,0.415613,non focal,0.415613,CLRA kek,0.415613,1,VIRA call
,S4A01559_20160506_205405.wav,0,2127.211,0.128,2344,2719,3094,5/6/2016,29:32.2,21,5/6/2016,29:32.2,9,VIRA call,0.415737,non focal,0.415737,CLRA kek,0.415737,1,VIRA call
,S4A01559_20160506_205405.wav,0,2652.709,0.133,2250,2523,3000,5/6/2016,38:17.7,21,5/6/2016,38:17.7,9,VIRA call,0.416731,non focal,0.416731,CLRA kek,0.416731,1,VIRA call
,S4A01559_20160506_205405.wav,0,2910.197,0.117,2344,2634,3094,5/6/2016,42:35.2,21,5/6/2016,42:35.2,9,VIRA call,0.418987,non focal,0.418987,CLRA kek,0.418987,1,VIRA call
,S4A01559_20160506_205405.wav,1,1864.405,0.139,2438,2600,3000,5/6/2016,25:09.4,21,5/6/2016,25:09.4,9,VIRA call,0.431422,non focal,0.431422,CLRA kek,0.431422,1,non focal
,S4A01559_20160506_205405.wav,1,2975.243,0.139,2156,2569,3094,5/6/2016,43:40.2,21,5/6/2016,43:40.2,9,VIRA call,0.435708,CLRA kek,0.435708,non focal,0.435708,1,VIRA call
,S4A01559_20160506_205405.wav,1,2958.821,0.587,2250,2596,3094,5/6/2016,43:23.8,21,5/6/2016,43:23.8,9,VIRA call,0.469385,non focal,0.469385,CLRA kek,0.469385,1,VIRA call
,S4A01559_20160506_205405.wav,1,2499.381,0.277,2156,2667,3094,5/6/2016,35:44.4,21,5/6/2016,35:44.4,9,VIRA call,0.472387,non focal,0.472387,CLRA kek,0.472387,1,VIRA call
,S4A01559_20160506_205405.wav,0,2448.411,0.16,2250,2531,3000,5/6/2016,34:53.4,21,5/6/2016,34:53.4,9,VIRA call,0.476677,non focal,0.476677,VIRA grunt,0.476677,1,VIRA call
,S4A01559_20160506_205405.wav,1,3229.312,0.475,2156,2531,3000,5/6/2016,47:54.3,21,5/6/2016,47:54.3,9,VIRA call,0.486653,non focal,0.486653,VIRA grunt,0.486653,1,VIRA call
,S4A01559_20160506_205405.wav,0,2498.88,0.123,2156,2648,3094,5/6/2016,35:43.9,21,5/6/2016,35:43.9,9,VIRA call,0.514962,non focal,0.514962,CLRA kek,0.514962,1,VIRA call
,S4A01559_20160506_205405.wav,1,3206.229,0.144,2156,2538,3000,5/6/2016,47:31.2,21,5/6/2016,47:31.2,9,VIRA call,0.515953,non focal,0.515953,VIRA grunt,0.515953,1,VIRA call
,S4A01559_20160506_205405.wav,1,3004.987,0.149,2156,2566,3188,5/6/2016,44:10.0,21,5/6/2016,44:10.0,9,VIRA call,0.516949,non focal,0.516949,CLRA kek,0.516949,1,VIRA call
,S4A01559_20160506_205405.wav,0,3228.816,0.128,2156,2586,3375,5/6/2016,47:53.8,21,5/6/2016,47:53.8,9,VIRA call,0.521758,non focal,0.521758,focal mix,0.521758,1,VIRA call
,S4A01559_20160506_205405.wav,0,3004.987,0.635,2250,2561,3188,5/6/2016,44:10.0,21,5/6/2016,44:10.0,9,VIRA call,0.531382,non focal,0.531382,CLRA kek,0.531382,1,VIRA call
,S4A01559_20160506_205405.wav,0,2385.403,0.181,1219,2313,3094,5/6/2016,33:50.4,21,5/6/2016,33:50.4,9,VIRA call,0.533619,non focal,0.533619,CLRA kek,0.533619,1,VIRA call
,S4A01559_20160506_205405.wav,0,2601.083,0.773,1219,2424,3094,5/6/2016,37:26.1,21,5/6/2016,37:26.1,9,VIRA call,0.559523,non focal,0.559523,CLRA kek,0.559523,1,VIRA call
,S4A01559_20160506_205405.wav,0,2203.904,0.123,2156,2822,3094,5/6/2016,30:48.9,21,5/6/2016,30:48.9,9,VIRA call,0.562798,CLRA kek,0.562798,non focal,0.562798,1,VIRA call
,S4A01559_20160506_205405.wav,1,2138.037,0.133,2156,2781,3188,5/6/2016,29:43.0,21,5/6/2016,29:43.0,9,VIRA call,0.585088,non focal,0.585088,focal mix,0.585088,1,VIRA call
,S4A01559_20160506_205405.wav,1,2449.515,0.123,2063,2531,3094,5/6/2016,34:54.5,21,5/6/2016,34:54.5,9,VIRA call,0.599099,non focal,0.599099,VIRA grunt,0.599099,1,VIRA call
,S4A01559_20160506_205405.wav,1,3032.384,1.093,1969,2662,3188,5/6/2016,44:37.4,21,5/6/2016,44:37.4,9,VIRA call,0.602214,VIRA grunt,0.602214,non focal,0.602214,1,VIRA call
,S4A01559_20160506_205405.wav,1,2724.325,0.603,2250,2526,3000,5/6/2016,39:29.3,21,5/6/2016,39:29.3,9,VIRA call,0.605779,non focal,0.605779,CLRA kek,0.605779,1,VIRA call
,S4A01559_20160506_205405.wav,0,2910.699,0.619,2344,2569,3188,5/6/2016,42:35.7,21,5/6/2016,42:35.7,9,VIRA call,0.613416,non focal,0.613416,CLRA kek,0.613416,1,VIRA call
